,id,time,rating,comment
0,MM5P9cKlzovYLcf5qf2SwQ,10/27/2022,2 star rating,"Upon first walking in, I was immediately drawn by the atmosphere and a great vibes. We ordered a miso soup, a sashimi plate, and three rolls to share. I myself do not eat sashimi typically and prefer sushi, but I tasted a bit of the tuna sashimi which was incredibly fishy. The three rolls we ordered were bad- the rice was stale and the seaweed was chewy. The two of us ate one piece each of the three rolls and couldn't eat any more of it. Maybe it was an off night, but it was not for us. That being said, the wait staff was friendly, attentive, and efficient."
1,MM5P9cKlzovYLcf5qf2SwQ,12/11/2020,4 star rating,"I ordered delivery from here and it came quickly and without any problems. The sushi was pretty good but I really expected to be wowed and I was just content (#imclearlyspoiled). The menu is pretty limited, which I saw as proof that 1or 8 was legit and the fish was fresh etc but the meal wasn't super memorable. For the price and reputation I expected more but still - 4 stars and a really solid (and even maybe one of the better) sushi choice in this neighborhood."
2,MM5P9cKlzovYLcf5qf2SwQ,1/22/2020,5 star rating,"Made a trip across the bridge into beautiful Brooklyn and found this place based on a sushi craving and strong reviews. We stepped into the restaurant and were a little nervous as there weren't many people seated, as we made our way back into the restaurant, we realized there was more life and the front was more of a bar. We started off with a special which was fried chicken dumplings, essentially they took apart the wing, stuffed it with dumpling and then fried the wing. It was killer! Then we had a couple of pieces of nigiri, classic and always good. Then, a spicy tuna roll and a yellowtail roll. Seriously, I'm not being dramatic when I say that this was the best Spicy Tuna roll ever, we ordered 3 of them.This place is good, tucked away in Brooklyn but absolutely worth the visit. Don't forget the Spicy Tuna, I promise you will regret not getting it."
3,MM5P9cKlzovYLcf5qf2SwQ,9/12/2018,5 star rating,"Where to come for your Sake fix.So, the place is kinda like a modern-ish izakaya. They have an excellent selection of munchies, ranging from quick bites to whole plates, and all of it excellent.The food *is* stellar, thats for sure, but the real star of the show is the sake. Ken, who mans the bar out front, knows his sake, and they have an excellent selection to pick from. There are quite a few by the glass, but if you can, go for the bottles - they are *varied*, and happy-making across the board.Yes, it is a bit pricey, but then again, that's williamsburg for you..."
4,MM5P9cKlzovYLcf5qf2SwQ,5/16/2022,5 star rating,"Excellent food and wine, impeccable service. And it's a cute spot. Glad to have it in the neighborhood !"
5,MM5P9cKlzovYLcf5qf2SwQ,5/6/2021,5 star rating,"This strange name is from Japanese phrase Ichi ka bachi,  means challenging your luck.It took me a while to get the meaning since we don't use this phrase that often anymore.Their Japanese dishes are all superb!  I was really impressed by their elaborate cooking and display.Shishito peppers were plump and fresh, best I ever hadeven in Japan or Spain where it's very popular, too.Kimpira was tender and mild, too mild for me. I like strong soy sauce and sugar plus  chili taste better.Broiled Saba( mackerel) was juicy and fresh.Wish it came with daikon oroshi ( shredded? radish )Tonkatsu ( pork cutlet) was not sliced. Wondered why!Also not much cabbage ( must for Japanese)Salmon skin cucumber role was very tiny and not much  salmon skin in it. For the price it is wimpy.Rose wine by the glass $9 was cool and easy to go with our food.The service was polite and professional.We ate outside, bit chilly, so hope to sit inside ( looked very elegant) very soon.Also a little bit more easy reading menu on the glass window and store name.Too quiet PR around this busy restaurant row area."
6,MM5P9cKlzovYLcf5qf2SwQ,12/16/2017,4 star rating,"This restaurant lives up to the hype.  The food is fresh, delicious and beautiful.  The venue is light and airy and spacious.  It was a wonderful experience being there.  The Chirashi is really tasty and they made it so every bite was perfect.  Perfect amount of rice to fish or egg.  The portions were just a little bit too small, and they were so delicious that I felt like I could eat three times the amount that was given.  The handrolls also had the same issue.  Just a little bit too little food but incredibly flavorful, fresh and tasty.  I got the uni and it made me feel like I was in heaven.The staff were friendly, although when we were there they seemed a little overwhelmed.  The waitress forgot an order, then when someone else got our order, we were brought the wrong order, but regardless of the mistake of pieces, the food was delicious.I loved the barley tea!"
7,MM5P9cKlzovYLcf5qf2SwQ,8/23/2021,5 star rating,"The dinner I had with my friend, who was kind enough to share with me that this restaurant existed, was absolutely fantastic. This very may well have been the best sushi I have ever eaten in my life and I very much look forward to returning. The service was impeccable and atmosphere made me want to do a chill tango."
8,MM5P9cKlzovYLcf5qf2SwQ,2/9/2017,3 star rating,"What a fancy Japanese restaurant in the middle of Williamsburg! My friends and I came in for omakase at the sushi bar. Overall, it was just okay for me. My favorite sushi piece was the Hokkaido Scallop or Hotate with Shisho and Yuzu. This piece melted in my mouth. Scallop was nice and sweet."
9,MM5P9cKlzovYLcf5qf2SwQ,7/22/2021,5 star rating,This small quaint japanese restaurant is one of the best japanese places i've been to in brooklyn. the service was super good and everyone was very nice. the food was also amazing and fresh.
10,LyCE268_fz_MAZieFZY1lA,4/19/2022,5 star rating,"I was a bit surprised when they bought out the guacamole, such a small portion! I know we're going through inflation so whatever ... my 2 friends and I stopped by after we had lunch somewhere else and stayed for a couple of hours catching up. they did not rush us or anything even though we just ordered a pitcher and 2 appsVery chill atmosphere. The staff was attentive and the owner was nice and seemed very grateful to have us there."
11,LyCE268_fz_MAZieFZY1lA,2/2/2022,5 star rating,"El Cantinero is nothing fancy, but it really hit the spot for some margaritas and chips on a recent weekday afternoon. Located centrally in Greenwich, El Cantinero is somewhat of a hole-in-the-wall spot, and, complete with its low ceilings and Christmas string lighting, really reminds me of the family-run Mexican spots I grew up eating at in Texas. I am always on the hunt for a taste of home, so we sought out El Cantinero when in the city recently. We decided to sit on their covered and heated sidewalk tent, and ordered a pitcher of quite strong margaritas and their chips and salsa, which really hit the spot. We enjoyed whiling away the afternoon chatting andpeople watching in one of the city's most beautiful areas. El Cantinero is the perfect spot for a taste of authentic Tex-Mex in the middle of Manhattan."
12,LyCE268_fz_MAZieFZY1lA,10/6/2022,3 star rating,"Once again here we are after quarantine for the first time. My margaritas were good but they were taking long to bring our drinks. I had to ask twice in order for them to bring my drinks. Also,  we order some nachos and they were not so good. Then, the waiter Osvaldo/ Oswaldo had the audacity to complain about the tips we left after we told him that our drinks were taking forever. We left a percent of tips based on the amount that we consumed and the service. Tips are always a suggestion based on the service provided and as a previous food inspector I know. After that, he went and was asking if his service was good enough."
13,LyCE268_fz_MAZieFZY1lA,12/18/2022,5 star rating,"Wow !! Actually so delicious , cheap food cheap drink & it's quiet ! It's literally so good. The staff is so nice, give this place a try."
14,LyCE268_fz_MAZieFZY1lA,3/5/2022,4 star rating,Enjoyed my combination meal. I ordered a shrimp quesadilla and beef taco. It came with rice and beans. Everything was very delicious especially the shrimp quesadilla. The sangria was good would definitely return for the shrimp quesadilla.
15,LyCE268_fz_MAZieFZY1lA,12/10/2022,5 star rating,"I am Mexican American , I also live about 4 blocks from this place.I actually prefer to go low calorie, and they offer a great low calorie dish.Steamed mussels in green or red sauce !  You get a lot of them for under25 $,  pair that with a margarita and chips and salsa , and you dont break your diet.     Highly , highly recommend."
16,LyCE268_fz_MAZieFZY1lA,1/31/2023,5 star rating,Having been raised on Mexican foods. I am always in search of good enchiladas suizas. I finally found delicious enchiladas suizas beyond my expectations as I  have grown used to mediocre. I will now be a regular.
17,LyCE268_fz_MAZieFZY1lA,11/17/2022,5 star rating,I enjoyed the music and the food. Fast service but it was slow during lunch today. I like this place and I will def go back again.
18,LyCE268_fz_MAZieFZY1lA,6/23/2022,2 star rating,"This place was really overpriced and bad. I got a chicken quesadilla which was tasteless. I could taste that the chicken was boiled and had no flavor whatsoever, on top of that it was $20. On the contrary, the mango margarita was pretty good and because it wasn't happy hour it was $15 which is what an average drink would cost.My friend got the nachos ""deluxe"" and what came out was 10 chips topped with salami and cheese and half of the plate filled with lettuce. The place next to them looked better and had an happy hour until 7, so i would recommend the place next to them"
19,LyCE268_fz_MAZieFZY1lA,10/13/2020,4 star rating,"1.They very careful with the Covid19, they check our temperature.2. Food was good.3. The service was very nice. 4.drinks were strong.5. The atmosphere is very authentic low key."
20,rPXlTqHLYKcXyADOeqzwbg,5/6/2017,4 star rating,"This is a Starbucks, so I'm primarily rating them based on their service and location. Their service is pretty good. The staff is pretty friendly and I've never received any sort of ""attitude"" from them.They don't have a lot of seating  and the place is a bit cramped and rush hour can be a bit inconvenient. I don't usually hang out at Starbucks' so it isn't an issue for me as I'm generally in and out. But, if you like to sit down and enjoy your order, probably not a place for you."
21,rPXlTqHLYKcXyADOeqzwbg,3/12/2018,1 star rating,I don't think so.I LOVE Starbucks.  This location leaves something to be desired.   I wanted to purchase a gift card.  The cashier had some difficulty programming the card.   He asked me to wait a moment and someone would help me.AND.....there I stood.   And stood.   And stood.    Does anyone follow up?   I finally lost my temper and someone came to assist.     Very disappointing.    Poor service.   Staff was busy all around the store talking and having a good time.   Won't be going  back.
22,rPXlTqHLYKcXyADOeqzwbg,4/30/2011,3 star rating,"This Starbucks handles mostly a work crowd, but they deal with weekend tourists with aplomb. There's a modicum of seating, but their bathroom queue takes awhile since everyone and their mother is always trying to go.If you're around Battery Park, they'll do if you just want to pop in and out. Friendly staff."
23,rPXlTqHLYKcXyADOeqzwbg,6/25/2015,5 star rating,"This is the friendliest Starbucks in the entire fidi, but always swamped with tourist looking for a reprieve.  Coffee always fresh and my flat white is an actual flat white, not a faux latte filled with the 2-3"" of foamy grossness."
24,rPXlTqHLYKcXyADOeqzwbg,1/18/2017,1 star rating,"I have been coming here every day for more than 10 years, they are in my building. The staff there is usually friendly, and some of the guys there actually joke with their customers on occasion. Today, I was unfortunate enough to be serviced by one of the rudest people I have ever encountered...don't know her name but she is a short, chubby, African American woman who just cost Starbucks a loyal customer...I will never go back thereHere is what happened:- A friend of mine in front of me ordered a Pike roast coffee and received it right after he paid for it.- I ordered a Pike roast coffee, paid for it and she immediately took the next customer (made me wait on the side)- The guy that was in back of me ordered a pike roast, paid for it and she made it for him right away (at this point I am confused but didn't say anything...continued waiting patiently)- A 3rd guy ordered the same coffee as I did  (tall Pike) and she made it for him right away.At this point I asked her if she was making mine....she asked me what I ordered and I replied that it was a tall Pike...she took the 3rd guys order and gave it to me. When I asked why she made me wait, she replied ""I only have 2 hands"". When I went to question why she was making coffee for everyone else and not me, she just turned around to end the conversation.Management should really do a better job at assessing their employees at that location. Absolutely everyone else there are so nice and pleasant....this lady should really not be working there. Hey...it's Manhattan and they will make tons of money without my business, but I am never going in there again and making sure none of my friends do as well!"
25,rPXlTqHLYKcXyADOeqzwbg,6/5/2019,1 star rating,Came by today (Jun 5) to try and order a late night coffee. Lazy employees closing the store at 945 when it is supposed to close at 10.... they shake their heads at us that they're closed. Starbucks managers needs to look into this and make sure these clowns are working their full shifts.
26,rPXlTqHLYKcXyADOeqzwbg,5/25/2016,1 star rating,"The barista working the bar on May 18th at around 1:50 pm was the rudest person I've ever encountered taking my order anywhere. She literally yelled at me because I didn't tell her I was scanning my phone to use the app. She seemed so pissed, like she wanted to fight me. This was nuts!!!!!!!!!! Also, this occurred right after someone's order was taken behind me..Another time one of the workers was coming in for their shift. I was waiting for a drink at the beverage bar and she literally pushed past me saying EXCUSE ME!!!!!!!!! Knocking me over to one side. Seriously?"
27,rPXlTqHLYKcXyADOeqzwbg,5/14/2019,1 star rating,"I stopped ordering from this store, they've made my drink wrong more times than I can count. The place is usually a wreck and it looks dirty inside. I gave them one star for the customer service, they are nice and pleasant to talk to."
28,rPXlTqHLYKcXyADOeqzwbg,12/30/2017,5 star rating,"I would 1000/100 recommend this Starbucks!! It's my favorite out of all the ones I've been, so I was kind of surprised to see the low stars. I take the ferry to work every morning and when I need coffee I always make extra time to stop by this location, even though there 2 others right by the ferry. I've never had a problem with any of the staff and the drinks always come out really delicious. There's one barista in particular that is outstanding, but unfortunately I didn't ask for his name (basic functions like that are non-existent for me around 7 am lol). He's always very courteous and polite and today he was sweet enough to give me a free upgrade because they didn't have the ingredients for the drink I wanted."
29,rPXlTqHLYKcXyADOeqzwbg,5/6/2020,5 star rating,"the 2 broadway location is super busy in the mornings Monday through friday, but the staff gets you in and out as quickly as possible. you can walk in to the store to a line of 30 people and still get out in 5mins.people are friendly and always helpful."
